Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-457085,Comedy Performance,2026-12-07,Olivia,Wilson,olivia.wilson66@gmail.com,PL7 7 VD,General Admission,1,16.31,2026-11-10 19:00:00.000003,Partial
EVB-PC-352540,Comedy Performance,2026-12-07,Daniel,Thomas,daniel.thomas66@yahoo.co.uk,TQ2 6 CE,General Admission,3,16.31,2026-09-30 12:00,Partial
EVB-PC-103310,Comedy Performance,2026-12-07,Lily,Young,lily.young50@outlook.com,EX4 7 MO,General Admission,1,16.31,2026-10-27 18:00,Partial
EVB-PC-808133,Comedy Performance,2026-12-07,Chloe,Smith,chloe.smith48@icloud.com,PL1 2 QD,General Admission,1,16.31,2026-12-05 19:00:00.000003,Partial
EVB-PC-693244,Comedy Performance,2026-12-07,Ella,Thomas,ella.thomas16@icloud.com,PL5 1 RJ,General Admission,1,16.31,2026-11-09 19:59:59.999997,Partial
EVB-PC-192680,Comedy Performance,2026-12-07,Ethan,Roberts,ethan.roberts47@gmail.com,PL5 6 IB,General Admission,1,16.31,2026-12-02 09:00,Partial
EVB-PC-959060,Comedy Performance,2026-12-07,George,Wood,george.wood13@icloud.com,PL3 8 MT,General Admission,2,16.31,2026-10-27 12:00,Partial
EVB-PC-851067,Comedy Performance,2026-12-07,Megan,Clarke,megan.clarke19@outlook.com,PL12 6 PO,General Admission,1,16.31,2026-11-22 13:59:59.999997,Partial
EVB-PC-464391,Comedy Performance,2026-12-07,Phoebe,Jackson,phoebe.jackson40@outlook.com,PL5 3 IY,General Admission,1,16.31,2026-11-20 10:59:59.999997,Partial
EVB-PC-373418,Comedy Performance,2026-12-07,Freya,Green,freya.green75@outlook.com,TQ2 8 MN,General Admission,2,16.31,2026-10-31 16:00:00.000003,Partial
EVB-PC-417789,Comedy Performance,2026-12-07,Daniel,Harris,daniel.harris21@gmail.com,PL9 7 FX,General Admission,1,16.31,2026-11-19 10:00:00.000003,Partial
EVB-PC-806871,Comedy Performance,2026-12-07,Sophie,Wood,sophie.wood87@icloud.com,EX1 4 RR,General Admission,2,16.31,2026-09-30 13:00:00.000003,Partial
EVB-PC-762398,Comedy Performance,2026-12-07,Poppy,Smith,poppy.smith30@icloud.com,PL7 3 ZN,General Admission,1,16.31,2026-11-20 10:59:59.999997,Partial
EVB-PC-720720,Comedy Performance,2026-12-07,Evie,Thomas,evie.thomas46@gmail.com,PL5 5 DM,General Admission,1,16.31,2026-11-26 18:00,Partial
EVB-PC-659093,Comedy Performance,2026-12-07,Evie,Jackson,evie.jackson54@gmail.com,TA1 1 CI,General Admission,1,16.31,2026-09-21 19:59:59.999997,Partial
EVB-PC-805420,Comedy Performance,2026-12-07,Amelia,King,amelia.king21@hotmail.co.uk,PL9 1 DV,General Admission,1,16.31,2026-11-26 07:59:59.999997,Partial
EVB-PC-611208,Comedy Performance,2026-12-07,Emma,Cook,emma.cook57@icloud.com,PL6 5 MZ,General Admission,3,16.31,2026-12-04 19:00:00.000003,Partial
EVB-PC-944720,Comedy Performance,2026-12-07,Emma,Thomas,emma.thomas16@icloud.com,PL12 7 ME,General Admission,2,16.31,2026-10-09 16:59:59.999997,Partial
EVB-PC-137868,Comedy Performance,2026-12-07,Jacob,Wilson,jacob.wilson25@gmail.com,EX3 4 AA,General Admission,3,16.31,2026-11-18 19:59:59.999997,Partial
EVB-PC-652210,Comedy Performance,2026-12-07,Evie,Roberts,evie.roberts64@yahoo.co.uk,TR7 8 YK,General Admission,1,16.31,2026-12-02 10:00:00.000003,Partial
EVB-PC-211382,Comedy Performance,2026-12-07,William,Wood,william.wood24@gmail.com,PL6 2 CU,General Admission,1,16.31,2026-09-21 16:59:59.999997,Partial
EVB-PC-964944,Comedy Performance,2026-12-07,Charlotte,Martin,charlotte.martin60@outlook.com,TQ12 5 KB,General Admission,3,16.31,2026-10-20 13:59:59.999997,Partial
EVB-PC-769154,Comedy Performance,2026-12-07,Jessica,Young,jessica.young95@gmail.com,PL6 8 BF,General Admission,1,16.31,2026-11-09 09:00,Partial
