Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-387957,Drama Workshop,2026-08-14,Ruby,Wood,ruby.wood4@yahoo.co.uk,PL5 6 FG,General Admission,2,15.3,2026-06-28 16:59:59.999997,Partial
EVB-PC-684976,Drama Workshop,2026-08-14,Sophie,Turner,sophie.turner55@gmail.com,PL9 6 RF,General Admission,1,15.3,2026-07-18 16:00:00.000003,Partial
EVB-PC-870695,Drama Workshop,2026-08-14,Charlotte,Martin,charlotte.martin60@outlook.com,TQ12 5 KB,General Admission,1,15.3,2026-06-24 10:00:00.000003,Partial
EVB-PC-314026,Drama Workshop,2026-08-14,Leo,Wilson,leo.wilson30@yahoo.co.uk,PL12 7 WO,General Admission,1,15.3,2026-06-01 19:00:00.000003,Partial
EVB-PC-190505,Drama Workshop,2026-08-14,Jessica,Bennett,jessica.bennett95@hotmail.co.uk,PL2 6 PC,General Admission,1,15.3,2026-06-03 19:59:59.999997,Partial
EVB-PC-919176,Drama Workshop,2026-08-14,James,Jackson,james.jackson95@gmail.com,TQ4 1 CQ,General Admission,2,15.3,2026-06-10 18:00,Partial
EVB-PC-566774,Drama Workshop,2026-08-14,Ruby,White,ruby.white61@outlook.com,PL12 7 BG,General Admission,2,15.3,2026-07-24 10:59:59.999997,Partial
EVB-PC-547223,Drama Workshop,2026-08-14,Samuel,King,samuel.king13@hotmail.co.uk,PL4 6 JY,General Admission,1,15.3,2026-07-28 19:00:00.000003,Partial
EVB-PC-765905,Drama Workshop,2026-08-14,Evie,Hall,evie.hall25@icloud.com,TQ12 4 XV,General Admission,2,15.3,2026-06-07 16:00:00.000003,Partial
EVB-PC-995499,Drama Workshop,2026-08-14,Alfie,Harris,alfie.harris10@outlook.com,PL5 9 GW,General Admission,3,15.3,2026-06-15 18:00,Partial
EVB-PC-532809,Drama Workshop,2026-08-14,Oliver,Patel,oliver.patel97@gmail.com,PL14 9 JU,General Admission,1,15.3,2026-08-09 19:59:59.999997,Partial
