Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-272489,Theatre Night,2026-03-03,George,Cooper,george.cooper25@outlook.com,TR7 1 YL,General Admission,1,16.51,2026-01-14 12:00,Partial
EVB-PC-818941,Theatre Night,2026-03-03,Max,Smith,max.smith89@icloud.com,PL2 9 CO,General Admission,1,16.51,2026-01-30 10:00:00.000003,Partial
EVB-PC-603451,Theatre Night,2026-03-03,Ruby,Allen,ruby.allen86@yahoo.co.uk,PL4 4 PM,General Admission,1,16.51,2025-12-14 07:59:59.999997,Partial
EVB-PC-742034,Theatre Night,2026-03-03,Samuel,Smith,samuel.smith77@outlook.com,PL6 3 HP,General Admission,1,16.51,2026-01-11 07:59:59.999997,Partial
EVB-PC-211176,Theatre Night,2026-03-03,William,Collins,william.collins65@outlook.com,PL6 6 RY,General Admission,1,16.51,2026-01-23 12:00,Partial
EVB-PC-559973,Theatre Night,2026-03-03,Charlie,Morgan,charlie.morgan40@gmail.com,PL5 6 AK,General Admission,1,16.51,2026-01-19 13:00:00.000003,Partial
EVB-PC-341465,Theatre Night,2026-03-03,Mia,Morgan,mia.morgan29@hotmail.co.uk,PL2 5 HS,General Admission,2,16.51,2026-01-21 19:00:00.000003,Partial
EVB-PC-633253,Theatre Night,2026-03-03,Jacob,Smith,jacob.smith93@outlook.com,TR7 5 AZ,General Admission,1,16.51,2025-12-31 19:59:59.999997,Partial
EVB-PC-718258,Theatre Night,2026-03-03,George,Wood,george.wood21@yahoo.co.uk,PL7 7 XF,General Admission,1,16.51,2025-12-29 10:00:00.000003,Partial
EVB-PC-991790,Theatre Night,2026-03-03,Lily,Smith,lily.smith6@gmail.com,PL7 1 RS,General Admission,1,16.51,2026-01-05 16:00:00.000003,Partial
EVB-PC-910929,Theatre Night,2026-03-03,Ethan,Brown,ethan.brown55@outlook.com,TR1 5 LE,General Admission,4,16.51,2026-02-04 13:59:59.999997,Partial
EVB-PC-185483,Theatre Night,2026-03-03,Lily,Williams,lily.williams15@hotmail.co.uk,PL19 9 OE,General Admission,1,16.51,2025-12-26 19:59:59.999997,Partial
