Order_ID,Event_Name,Event_Date,First_Name,Last_Name,Email,Postcode,Ticket_Type,Quantity,Ticket_Price,Purchase_Date,Attendance_Status
EVB-PC-178476,The Comedy Hour,2026-06-18,Daniel,Evans,daniel.evans26@icloud.com,TR1 6 SX,General Admission,2,16.72,2026-04-07 15:00,Partial
EVB-PC-550664,The Comedy Hour,2026-06-18,Charlotte,Moore,charlotte.moore19@gmail.com,TA1 8 KE,General Admission,2,16.72,2026-06-09 12:00,Attended
EVB-PC-542921,The Comedy Hour,2026-06-18,Emily,Scott,emily.scott75@yahoo.co.uk,PL4 4 HH,General Admission,2,16.72,2026-04-15 10:00:00.000003,Partial
EVB-PC-815403,The Comedy Hour,2026-06-18,Mia,Thomas,mia.thomas33@icloud.com,TQ3 1 WB,General Admission,1,16.72,2026-04-03 13:00:00.000003,Attended
EVB-PC-700280,The Comedy Hour,2026-06-18,Thomas,Evans,thomas.evans6@hotmail.co.uk,TQ1 2 TB,General Admission,1,16.72,2026-05-30 19:59:59.999997,Attended
EVB-PC-124052,The Comedy Hour,2026-06-18,Henry,Smith,henry.smith9@gmail.com,PL14 9 AM,General Admission,1,16.72,2026-03-22 12:00,Attended
EVB-PC-333374,The Comedy Hour,2026-06-18,Ruby,Bell,ruby.bell77@hotmail.co.uk,PL5 7 IQ,General Admission,1,16.72,2026-05-12 13:00:00.000003,Attended
EVB-PC-409420,The Comedy Hour,2026-06-18,Oscar,Bell,oscar.bell59@icloud.com,PL9 8 MF,General Admission,1,16.72,2026-06-17 13:00:00.000003,Attended
EVB-PC-976178,The Comedy Hour,2026-06-18,Oscar,Cook,oscar.cook30@gmail.com,PL4 7 YE,General Admission,1,16.72,2026-04-21 10:59:59.999997,Attended
EVB-PC-119810,The Comedy Hour,2026-06-18,Oliver,Turner,oliver.turner85@hotmail.co.uk,EX4 3 PO,General Admission,1,16.72,2026-05-11 16:00:00.000003,Attended
EVB-PC-917105,The Comedy Hour,2026-06-18,Oscar,Bennett,oscar.bennett37@outlook.com,TA6 3 HA,General Admission,1,16.72,2026-06-12 09:00,Attended
EVB-PC-189682,The Comedy Hour,2026-06-18,Grace,Williams,grace.williams12@outlook.com,PL12 2 VJ,General Admission,1,16.72,2026-03-22 13:59:59.999997,No-show
EVB-PC-737994,The Comedy Hour,2026-06-18,Lily,Smith,lily.smith6@gmail.com,PL7 1 RS,General Admission,1,16.72,2026-05-26 10:59:59.999997,Attended
EVB-PC-861775,The Comedy Hour,2026-06-18,Max,Ward,max.ward77@icloud.com,PL6 5 SA,General Admission,1,16.72,2026-03-23 09:00,Attended
EVB-PC-954011,The Comedy Hour,2026-06-18,Jessica,Hall,jessica.hall95@hotmail.co.uk,EX4 2 JW,General Admission,1,16.72,2026-03-25 19:59:59.999997,No-show
EVB-PC-164209,The Comedy Hour,2026-06-18,Oliver,Patel,oliver.patel97@gmail.com,PL14 9 JU,General Admission,2,16.72,2026-05-23 18:00,Attended
EVB-PC-566021,The Comedy Hour,2026-06-18,Jacob,Smith,jacob.smith93@outlook.com,TR7 5 AZ,General Admission,1,16.72,2026-04-17 10:00:00.000003,Attended
EVB-PC-731213,The Comedy Hour,2026-06-18,Chloe,Johnson,chloe.johnson51@outlook.com,PL3 6 VB,General Admission,2,16.72,2026-06-15 07:59:59.999997,Attended
EVB-PC-569317,The Comedy Hour,2026-06-18,Ruby,White,ruby.white93@gmail.com,PL3 9 IK,General Admission,2,16.72,2026-05-12 18:00,Attended
EVB-PC-884585,The Comedy Hour,2026-06-18,Lily,Walker,lily.walker80@outlook.com,TR1 6 FE,General Admission,1,16.72,2026-05-07 12:00,Attended
EVB-PC-700237,The Comedy Hour,2026-06-18,Charlotte,Bennett,charlotte.bennett29@yahoo.co.uk,PL2 6 DT,General Admission,2,16.72,2026-03-28 07:59:59.999997,Attended
EVB-PC-606328,The Comedy Hour,2026-06-18,Jessica,Taylor,jessica.taylor81@gmail.com,PL7 6 ZD,General Admission,1,16.72,2026-05-04 16:59:59.999997,Attended
EVB-PC-732099,The Comedy Hour,2026-06-18,Alice,Ahmed,alice.ahmed60@gmail.com,PL6 4 MY,General Admission,2,16.72,2026-06-16 12:00,Attended
EVB-PC-781582,The Comedy Hour,2026-06-18,Lucy,White,lucy.white55@icloud.com,PL7 1 XF,General Admission,2,16.72,2026-04-06 10:59:59.999997,Partial
EVB-PC-506781,The Comedy Hour,2026-06-18,Emily,Morgan,emily.morgan20@hotmail.co.uk,PL4 7 IX,General Admission,2,16.72,2026-06-04 10:59:59.999997,Attended
EVB-PC-484741,The Comedy Hour,2026-06-18,James,Smith,james.smith76@outlook.com,PL3 1 KD,General Admission,2,16.72,2026-06-14 18:00,Attended
EVB-PC-866127,The Comedy Hour,2026-06-18,Lily,White,lily.white36@gmail.com,PL6 3 OP,General Admission,1,16.72,2026-06-08 10:59:59.999997,Attended
EVB-PC-566698,The Comedy Hour,2026-06-18,Jacob,White,jacob.white23@gmail.com,EX3 6 TJ,General Admission,1,16.72,2026-05-14 19:59:59.999997,No-show
EVB-PC-344040,The Comedy Hour,2026-06-18,Grace,Brown,grace.brown44@outlook.com,PL7 1 GB,General Admission,1,16.72,2026-06-14 10:59:59.999997,No-show
EVB-PC-473092,The Comedy Hour,2026-06-18,George,Bell,george.bell40@gmail.com,PL4 2 PD,General Admission,1,16.72,2026-03-31 10:59:59.999997,Attended
EVB-PC-725667,The Comedy Hour,2026-06-18,Freya,Singh,freya.singh33@icloud.com,PL2 5 IY,General Admission,1,16.72,2026-04-16 18:00,Attended
EVB-PC-399270,The Comedy Hour,2026-06-18,Ethan,Brown,ethan.brown55@outlook.com,TR1 5 LE,General Admission,4,16.72,2026-05-10 09:00,Partial
EVB-PC-473013,The Comedy Hour,2026-06-18,Leo,Williams,leo.williams3@yahoo.co.uk,PL6 7 HO,General Admission,1,16.72,2026-04-21 16:59:59.999997,Attended
EVB-PC-689120,The Comedy Hour,2026-06-18,Chloe,King,chloe.king2@icloud.com,TR1 9 YH,General Admission,2,16.72,2026-04-01 09:00,Partial
